2.240894989288376937e+00 5.254451751708984375e+00 2.760926321103761438e+01 5.021610353017755379e+00 1.177467460186219839e+01 6.186945958755811148e+01 2.638580931581411448e+01 3.250900903071329253e+02 5.912782788412642532e+01 1.386429619797387147e+02 2.361665487289428711e+00 2.361585252373673782e+00
2.240894989288376937e+00 4.938562870025634766e+00 2.438940322119583470e+01 5.021610353017755379e+00 1.106680078972607006e+01 5.465409147011154545e+01 2.479953843714980621e+01 2.699126668292776685e+02 5.557316142047350382e+01 1.224740797194815940e+02 3.055927276611328125e+00 3.054452630486123255e+00
2.240894989288376937e+00 5.254114151000976562e+00 2.760571551174871274e+01 5.021610353017755379e+00 1.177391807412724312e+01 6.186150956599811224e+01 2.638411401660359701e+01 3.250274328129929700e+02 5.912402889662022432e+01 1.386251468162601839e+02 2.361665487289428711e+00 2.362338075267132353e+00
2.240894989288376937e+00 4.841782093048095703e+00 2.344285383656119848e+01 5.021610353017755379e+00 1.084992523153766797e+01 5.253297369696979047e+01 2.431354308550629284e+01 2.543532113405549637e+02 5.448409687215811203e+01 1.177208775299577184e+02 3.264212608337402344e+00 3.262501617465843218e+00
2.240894989288376937e+00 5.081438541412353516e+00 2.582101765015090677e+01 5.021610353017755379e+00 1.138697016582778154e+01 5.786218907054990979e+01 2.551700438777971769e+01 2.940231576335809223e+02 5.718092727422508403e+01 1.296630895574519968e+02 2.743505477905273438e+00 2.743826955234030862e+00
2.240894989288376937e+00 5.113149642944335938e+00 2.614429927114179009e+01 5.021610353017755379e+00 1.145803141435561656e+01 5.858662923515740317e+01 2.567624518353831675e+01 2.995622023550572521e+02 5.753776917553082626e+01 1.312864838923601667e+02 2.674079418182373047e+00 2.674285006595011005e+00
2.240894989288376937e+00 5.034026622772216797e+00 2.534142403877945071e+01 5.021610353017755379e+00 1.128072503491455159e+01 5.678747014993289355e+01 2.527892020627997027e+01 2.858696365746447441e+02 5.664740562487347830e+01 1.272547573133479091e+02 2.847645282745361328e+00 2.847386363328883618e+00
2.240894989288376937e+00 5.377846717834472656e+00 2.892123532052301016e+01 5.021610353017755379e+00 1.205118976315621282e+01 6.480945131379003499e+01 2.700545075522014216e+01 3.485352950325188317e+02 6.051637928084682727e+01 1.452311747076011272e+02 2.083969593048095703e+00 2.084510811466753211e+00
2.240894989288376937e+00 5.530782699584960938e+00 3.058955727002830827e+01 5.021610353017755379e+00 1.239390323834278185e+01 6.854798561095627463e+01 2.777343566452733015e+01 3.791240129084758337e+02 6.223735281596238877e+01 1.536088374814036968e+02 1.736857056617736816e+00 1.735510950855695178e+00
2.240894989288376937e+00 5.128875255584716797e+00 2.630536138734919405e+01 5.021610353017755379e+00 1.149327086092493566e+01 5.894755252433075299e+01 2.575521308278079857e+01 3.023346435193204229e+02 5.771472794525794114e+01 1.320952750825862267e+02 2.639366388320922852e+00 2.639714866455350695e+00
2.240894989288376937e+00 5.545541286468505859e+00 3.075302815992677097e+01 5.021610353017755379e+00 1.242697568173909417e+01 6.891430670902425959e+01 2.784754753721765042e+01 3.821671330832475633e+02 6.240342974012090593e+01 1.544297245945348322e+02 1.702146291732788086e+00 1.701487263667896599e+00
2.240894989288376937e+00 3.868525743484497070e+00 1.496549142800228083e+01 5.021610353017755379e+00 8.668959954507503340e+00 3.353609475324847011e+01 1.942622892439745996e+01 1.297352458888770741e+02 4.353213905745119661e+01 7.515086669285471999e+01 5.278015136718750000e+00 5.278291376354363962e+00
2.240894989288376937e+00 3.851405382156372070e+00 1.483332341770307039e+01 5.021610353017755379e+00 8.630595022592499888e+00 3.323992012122475614e+01 1.934025714070474322e+01 1.280204072573328915e+02 4.333948531815400429e+01 7.448717044399845122e+01 5.312747955322265625e+00 5.312938935750220359e+00
2.240894989288376937e+00 5.144509792327880859e+00 2.646598100335745585e+01 5.021610353017755379e+00 1.152830621597253646e+01 5.930748421702509177e+01 2.583372363435491081e+01 3.051079333128168400e+02 5.789066184688662275e+01 1.329018442092310295e+02 2.604653596878051758e+00 2.605289022458286752e+00
2.240894989288376937e+00 3.421146869659423828e+00 1.170424590378047469e+01 5.021610353017755379e+00 7.666430877839419011e+00 2.622798599918067808e+01 1.717966653987604886e+01 8.972979219856816258e+01 3.849782866685342242e+01 5.877416240468969022e+01 6.181378841400146484e+00 6.180883042049343246e+00
2.240894989288376937e+00 3.507488250732421875e+00 1.230247382902598474e+01 5.021610353017755379e+00 7.859912846054138313e+00 2.756855195931572311e+01 1.761323931296606560e+01 9.669637208700618203e+01 3.946941972156270850e+01 6.177822994756687081e+01 6.007591247558593750e+00 6.006890305561816135e+00
2.240894989288376937e+00 3.662635564804077148e+00 1.341489928056768122e+01 5.021610353017755379e+00 8.207581684758860519e+00 3.006138057963237031e+01 1.839232867155118711e+01 1.101038816380721244e+02 4.121527716142399811e+01 6.736439711198910629e+01 5.694859981536865234e+00 5.694180008970681328e+00
2.240894989288376937e+00 5.269578456878662109e+00 2.776845711319970178e+01 5.021610353017755379e+00 1.180857195968137141e+01 6.222619640523839735e+01 2.646176973510121755e+01 3.279058240305447498e+02 5.929804720709113042e+01 1.394423717269731640e+02 2.326953411102294922e+00 2.327826142034076895e+00
2.240894989288376937e+00 4.743699550628662109e+00 2.250268542663457083e+01 5.021610353017755379e+00 1.063013255369329357e+01 5.042615501807799205e+01 2.382101077504256281e+01 2.392065288991878163e+02 5.338038368557730706e+01 1.129997181090899261e+02 3.472501993179321289e+00 3.471554246191116189e+00
2.240894989288376937e+00 5.469826221466064453e+00 2.991899889303772397e+01 5.021610353017755379e+00 1.225730617196147954e+01 6.704533470393273831e+01 2.746733598292198053e+01 3.667263297905399781e+02 6.155141557323018731e+01 1.502415545932049952e+02 1.875701069831848145e+00 1.875384060519853513e+00
2.240894989288376937e+00 3.851520061492919922e+00 1.483420678408242566e+01 5.021610353017755379e+00 8.630852006943145582e+00 3.324189965251795797e+01 1.934083301564842827e+01 1.280318433938074349e+02 4.334077579342976350e+01 7.449160636575453509e+01 5.312747955322265625e+00 5.312706962910543673e+00
2.240894989288376937e+00 4.529047012329101562e+00 2.051226683988716104e+01 5.021610353017755379e+00 1.014911875617977799e+01 4.596583598044927044e+01 2.274310936641595049e+01 2.081814321164632986e+02 5.096491982003905008e+01 1.030046115270401685e+02 3.923812627792358398e+00 3.923404937393414116e+00
2.240894989288376937e+00 4.277596473693847656e+00 1.829783159175804030e+01 5.021610353017755379e+00 9.585644504098173257e+00 4.100351912881315997e+01 2.148042273833326732e+01 1.753965088344494063e+02 4.813537168212712913e+01 9.188458055894753329e+01 4.444596290588378906e+00 4.444387645936542341e+00
2.240894989288376937e+00 5.238383293151855469e+00 2.744065952597247815e+01 5.021610353017755379e+00 1.173866687359594074e+01 6.149163643452009609e+01 2.630511977796660261e+01 3.221167609671579726e+02 5.894701110307592984e+01 1.377962999692586834e+02 2.396377801895141602e+00 2.397384535141815487e+00
2.240894989288376937e+00 5.018365859985351562e+00 2.518399590466651716e+01 5.021610353017755379e+00 1.124563091005703086e+01 5.643469023302620258e+01 2.520027795773329160e+01 2.832099227842674622e+02 5.647117660415886320e+01 1.264642145652301366e+02 2.882358789443969727e+00 2.881486411465485897e+00
2.240894989288376937e+00 3.988399744033813477e+00 1.590733251820898886e+01 5.021610353017755379e+00 8.937585001684418273e+00 3.564666173299858087e+01 2.002818944661356326e+01 1.421731365315514495e+02 4.488106937543467723e+01 7.988042566233426101e+01 5.034905433654785156e+00 5.035236552222192685e+00
2.240894989288376937e+00 5.144946575164794922e+00 2.647047526129995276e+01 5.021610353017755379e+00 1.152928500044318483e+01 5.931755537712900406e+01 2.583591698757077637e+01 3.051856533847079618e+02 5.789557692111780796e+01 1.329244126214442190e+02 2.604653596878051758e+00 2.604326451180400515e+00
2.240894989288376937e+00 4.395419597625732422e+00 1.931971343919235551e+01 5.021610353017755379e+00 9.849673752139437966e+00 4.329344904037346708e+01 2.207208455729451302e+01 1.902928743608684954e+02 4.946122368759063193e+01 9.701607302358459606e+01 4.201557159423828125e+00 4.201258984511657246e+00
2.240894989288376937e+00 4.345111846923828125e+00 1.887999696227780078e+01 5.021610353017755379e+00 9.736939365669170954e+00 4.230809059054810461e+01 2.181945863553279708e+01 1.838333856457171009e+02 4.889511552535044103e+01 9.480798821071797988e+01 4.305715084075927734e+00 4.305268295360843211e+00
2.240894989288376937e+00 5.575950145721435547e+00 3.109122002757089831e+01 5.021610353017755379e+00 1.249511874206896067e+01 6.967215917064605435e+01 2.800024897966562420e+01 3.884884860802909543e+02 6.274561763735967190e+01 1.561279923784030075e+02 1.632725000381469727e+00 1.631187037781932414e+00
2.240894989288376937e+00 5.081596851348876953e+00 2.582262655963882025e+01 5.021610353017755379e+00 1.138732492177129174e+01 5.786579446775959212e+01 2.551779935859594772e+01 2.940506389681684141e+02 5.718270872034381114e+01 1.296711688739935653e+02 2.743505477905273438e+00 2.743480400267017671e+00
2.240894989288376937e+00 3.576619625091552734e+00 1.279220794259003924e+01 5.021610353017755379e+00 8.014828996458133403e+00 2.866599468048499588e+01 1.796039013816622543e+01 1.025273591469926941e+02 4.024734826628106532e+01 6.423748384246610499e+01 5.868587017059326172e+00 5.867582616974328147e+00
2.240894989288376937e+00 5.469488143920898438e+00 2.991530055649127462e+01 5.021610353017755379e+00 1.225654857568452627e+01 6.703704712009708544e+01 2.746563828922105088e+01 3.666583344268376550e+02 6.154761121992243034e+01 1.502229829881144099e+02 1.875701069831848145e+00 1.876156869141383909e+00
2.240894989288376937e+00 5.347034454345703125e+00 2.859077745596005116e+01 5.021610353017755379e+00 1.198214271629559668e+01 6.406892994091997195e+01 2.685072357388502695e+01 3.425787758471601023e+02 6.016965191548624858e+01 1.435717440736756316e+02 2.153393030166625977e+00 2.154062773321874236e+00
2.240894989288376937e+00 5.454203605651855469e+00 2.974833697190570092e+01 5.021610353017755379e+00 1.222229753046384104e+01 6.666289926000565913e+01 2.738888529360812996e+01 3.635930255071292549e+02 6.137561581664056121e+01 1.493845569231825436e+02 1.910412311553955078e+00 1.911065749055002261e+00
2.240894989288376937e+00 4.428906440734863281e+00 1.961521226078275504e+01 5.021610353017755379e+00 9.924714251069774562e+00 4.395563086901601224e+01 2.224024243534120870e+01 1.946753766623492083e+02 4.983804783391483539e+01 9.849995296538749301e+01 4.132119655609130859e+00 4.131851929361089582e+00
2.240894989288376937e+00 3.954139947891235352e+00 1.563522272750930142e+01 5.021610353017755379e+00 8.860812396174473804e+00 3.503689226648334198e+01 1.985615009961171396e+01 1.385407753608632788e+02 4.449554726477779099e+01 7.851399632019921171e+01 5.104362487792968750e+00 5.104789979426010760e+00
2.240894989288376937e+00 3.628006696701049805e+00 1.316243259130766319e+01 5.021610353017755379e+00 8.129982027742059358e+00 2.949562924070736969e+01 1.821843598897173777e+01 1.070103404086976440e+02 4.082560192035779778e+01 6.609660777140888399e+01 5.764347553253173828e+00 5.764004037234013111e+00
2.240894989288376937e+00 3.902805328369140625e+00 1.523188943114655558e+01 5.021610353017755379e+00 8.745776904510385918e+00 3.413306470365090206e+01 1.959836764275133802e+01 1.332147067989773745e+02 4.391788384887292551e+01 7.648861366346727664e+01 5.208552360534667969e+00 5.208871825035735093e+00
2.240894989288376937e+00 5.316091537475585938e+00 2.826082923481953912e+01 5.021610353017755379e+00 1.191280288892738426e+01 6.332955062544158409e+01 2.669534030217747755e+01 3.366656881520416960e+02 5.982145432049757261e+01 1.419148726704366368e+02 2.222816944122314453e+00 2.223662277601410331e+00
2.240894989288376937e+00 4.073649406433105469e+00 1.659461948653279251e+01 5.021610353017755379e+00 9.128620542993516551e+00 3.718679965651859476e+01 2.045628003390911687e+01 1.514859843479237611e+02 4.584037542746680316e+01 8.333171301796325281e+01 4.861272335052490234e+00 4.861807405125464498e+00
2.240894989288376937e+00 3.731661558151245117e+00 1.392529798458377854e+01 5.021610353017755379e+00 8.362261687381183251e+00 3.120513047800132256e+01 1.873895031437066194e+01 1.164469858218513281e+02 4.199201986399706499e+01 6.992742052824318932e+01 5.555897712707519531e+00 5.554915181832601689e+00
2.240894989288376937e+00 3.920331716537475586e+00 1.536900076768966983e+01 5.021610353017755379e+00 8.785051699937131531e+00 3.444031681068499751e+01 1.968637833502845425e+01 1.350174663205272054e+02 4.411510656820052390e+01 7.717713337056827072e+01 5.173821449279785156e+00 5.173354214850601096e+00
2.240894989288376937e+00 4.039568424224853516e+00 1.631811305399446610e+01 5.021610353017755379e+00 9.052248640733019158e+00 3.656717777733745578e+01 2.028513862081114283e+01 1.477156167123491173e+02 4.545686549239582774e+01 8.194320545365279429e+01 4.930724143981933594e+00 4.931205301846670608e+00
2.240894989288376937e+00 5.191689491271972656e+00 2.695363977378383424e+01 5.021610353017755379e+00 1.163403096693248706e+01 6.040027631215609460e+01 2.607064169902482220e+01 3.135794797997442629e+02 5.842157035087733163e+01 1.353506765395440539e+02 2.500515460968017578e+00 2.501059950008571953e+00
2.240894989288376937e+00 4.445433139801025391e+00 1.976187580044120295e+01 5.021610353017755379e+00 9.961748848196615214e+00 4.428428846014792697e+01 2.232323307847305571e+01 1.968628434932496987e+02 5.002402115026681173e+01 9.923644011454658198e+01 4.097401142120361328e+00 4.097544412271367342e+00
2.240894989288376937e+00 3.971310377120971680e+00 1.577130611142871430e+01 5.021610353017755379e+00 8.899289524999320022e+00 3.534184083963376111e+01 1.994237330479751691e+01 1.403534192729953247e+02 4.468876441323904203e+01 7.919735404976262316e+01 5.069633483886718750e+00 5.069940608951172933e+00
2.240894989288376937e+00 5.269884109497070312e+00 2.777167852752972976e+01 5.021610353017755379e+00 1.180925689510242549e+01 6.223341525646898020e+01 2.646330460345424385e+01 3.279628861397983997e+02 5.930148668589264105e+01 1.394585484145241878e+02 2.326953411102294922e+00 2.327143330245065478e+00
2.240894989288376937e+00 3.834514141082763672e+00 1.470349869816368482e+01 5.021610353017755379e+00 8.592743525107788827e+00 3.294899655772317715e+01 1.925543590965419227e+01 1.263433932350768174e+02 4.314940984650755240e+01 7.383524128828184985e+01 5.347481250762939453e+00 5.347108994991270237e+00
2.240894989288376937e+00 5.285058498382568359e+00 2.793184333132580832e+01 5.021610353017755379e+00 1.184326110712145130e+01 6.259232776275597132e+01 2.653950447178237582e+01 3.308041137761006212e+02 5.947224258901359661e+01 1.402628336514556224e+02 2.292241096496582031e+00 2.293219530993495514e+00
2.240894989288376937e+00 5.377891540527343750e+00 2.892171742167556658e+01 5.021610353017755379e+00 1.205129020610407409e+01 6.481053165184712839e+01 2.700567583731871579e+01 3.485440099075483431e+02 6.051688366619369219e+01 1.452335956317400019e+02 2.083969593048095703e+00 2.084409539590088123e+00
2.240894989288376937e+00 4.260907649993896484e+00 1.815533400177650947e+01 5.021610353017755379e+00 9.548246602691836671e+00 4.068419699343787954e+01 2.139661796846190356e+01 1.733516062031981448e+02 4.794757399324392821e+01 9.116901318581619762e+01 4.479317188262939453e+00 4.478698134427790301e+00
2.240894989288376937e+00 4.209654808044433594e+00 1.772119360289161705e+01 5.021610353017755379e+00 9.433394365980495522e+00 3.971133394892906665e+01 2.113924616670690071e+01 1.671710078919674061e+02 4.737083081230701254e+01 8.898892926411255644e+01 4.583482265472412109e+00 4.583886481120821976e+00
2.240894989288376937e+00 4.645004272460937500e+00 2.157606469118036330e+01 5.021610353017755379e+00 1.040896679938081704e+01 4.834969525502794596e+01 2.332540154440155078e+01 2.245845410317891435e+02 5.226977544398879871e+01 1.083465898306121460e+02 3.680796146392822266e+00 3.680222953557584109e+00
2.240894989288376937e+00 3.455427646636962891e+00 1.193998022114305968e+01 5.021610353017755379e+00 7.743250499197298353e+00 2.675624184976181041e+01 1.735181124445595202e+01 9.245425780777188152e+01 3.888358687277904835e+01 5.995792829331922036e+01 6.111858844757080078e+00 6.111795595731402742e+00
2.240894989288376937e+00 4.970129966735839844e+00 2.470219188624560047e+01 5.021610353017755379e+00 1.113753933857035072e+01 5.535501802232776924e+01 2.495805609680448711e+01 2.751216338819737075e+02 5.592838284970738982e+01 1.240447825182020978e+02 2.986499547958374023e+00 2.986190989567614196e+00
2.240894989288376937e+00 5.576346874237060547e+00 3.109564446181343556e+01 5.021610353017755379e+00 1.249600776901173127e+01 6.968207386317060070e+01 2.800224119568702363e+01 3.885714147772473552e+02 6.275008198425960870e+01 1.561502101632015638e+02 1.632725000381469727e+00 1.630268142036064738e+00
2.240894989288376937e+00 4.954041957855224609e+00 2.454253172019002704e+01 5.021610353017755379e+00 1.110148780008215397e+01 5.499723635622488160e+01 2.487726838485014724e+01 2.724586164748188253e+02 5.574734607079283677e+01 1.232430313753728939e+02 3.021213293075561523e+00 3.021005558010881664e+00
2.240894989288376937e+00 5.362220287322998047e+00 2.875340640977833573e+01 5.021610353017755379e+00 1.201617257332258681e+01 6.443336434864457374e+01 2.692698090998300842e+01 3.455058934907763160e+02 6.034053659784469659e+01 1.443884033118699790e+02 2.118681430816650391e+00 2.119815091303975940e+00
2.240894989288376937e+00 4.595299720764160156e+00 2.111677952365516830e+01 5.021610353017755379e+00 1.029758411853868338e+01 4.732048542446626271e+01 2.307580465300890538e+01 2.174518134574743442e+02 5.171045502072506395e+01 1.060402386783801347e+02 3.784945011138916016e+00 3.784712654554842626e+00
2.240894989288376937e+00 5.207434177398681641e+00 2.711737071193988413e+01 5.021610353017755379e+00 1.166931315518174728e+01 6.076718015106147419e+01 2.614970537788371985e+01 3.164410907827802930e+02 5.859874375266694102e+01 1.361728695136977763e+02 2.465802669525146484e+00 2.466160147116053025e+00
2.240894989288376937e+00 4.412059307098388672e+00 1.946626732935351356e+01 5.021610353017755379e+00 9.886961593719927777e+00 4.362186091849632419e+01 2.215564269465361136e+01 1.924622374584031661e+02 4.964846869891290737e+01 9.775200955569289363e+01 4.166838169097900391e+00 4.166788284562790601e+00
2.240894989288376937e+00 5.285474300384521484e+00 2.793623858002524685e+01 5.021610353017755379e+00 1.184419287574416302e+01 6.260217705354321538e+01 2.654159246742019107e+01 3.308821979646242539e+02 5.947692156797602792e+01 1.402849048778288079e+02 2.292241096496582031e+00 2.292289115978698000e+00
2.240894989288376937e+00 5.129222869873046875e+00 2.630892724882869516e+01 5.021610353017755379e+00 1.149404982804185948e+01 5.895554324545266667e+01 2.575695866628993613e+01 3.023961207203652748e+02 5.771863961459694536e+01 1.321131814495091135e+02 2.639366388320922852e+00 2.638950035843397046e+00
2.240894989288376937e+00 3.714114189147949219e+00 1.379464421003012831e+01 5.021610353017755379e+00 8.322939876106502766e+00 3.091234908927243552e+01 1.865083426451548831e+01 1.148119943723614398e+02 4.179456104940071981e+01 6.927132818128372094e+01 5.590636730194091797e+00 5.590330665354329653e+00
2.240894989288376937e+00 3.576243162155151367e+00 1.278951515486147628e+01 5.021610353017755379e+00 8.013985382550298908e+00 2.865996042595684301e+01 1.795849968798726337e+01 1.024949875009653795e+02 4.024311196594753426e+01 6.422396171172987067e+01 5.868587017059326172e+00 5.868341341966708313e+00
2.240894989288376937e+00 5.484938621520996094e+00 3.008455168185264483e+01 5.021610353017755379e+00 1.229117147352069672e+01 6.741632111885080292e+01 2.754322456749676817e+01 3.697743834256463629e+02 6.172147392214802863e+01 1.510728961914889794e+02 1.840989947319030762e+00 1.840803418714526352e+00
2.240894989288376937e+00 4.743457317352294922e+00 2.250038732154303034e+01 5.021610353017755379e+00 1.062958973435804388e+01 5.042100520589350054e+01 2.381979437391411381e+01 2.391698860921536891e+02 5.337765785838359989e+01 1.129881779207699282e+02 3.472501993179321289e+00 3.472068461471627732e+00
2.240894989288376937e+00 5.485084533691406250e+00 3.008615234174067155e+01 5.021610353017755379e+00 1.229149844737224662e+01 6.741990802957343476e+01 2.754395728156233147e+01 3.698038947959103098e+02 6.172311585742613005e+01 1.510809340817543500e+02 1.840989947319030762e+00 1.840469278507313566e+00
2.240894989288376937e+00 4.107872962951660156e+00 1.687462027974925149e+01 5.021610353017755379e+00 9.205311939311574321e+00 3.781425203103412969e+01 2.062813739963977966e+01 1.553361435325250000e+02 4.622548973720494558e+01 8.473776790003221038e+01 4.791822433471679688e+00 4.792025871974365359e+00
2.240894989288376937e+00 5.331422805786132812e+00 2.842406913405648083e+01 5.021610353017755379e+00 1.194715865126392451e+01 6.369535409769358125e+01 2.677232795785061370e+01 3.395868634590667625e+02 5.999397557233255895e+01 1.427345998384704444e+02 2.188105106353759766e+00 2.189208591979089569e+00
2.240894989288376937e+00 3.455589056015014648e+00 1.194109572405074005e+01 5.021610353017755379e+00 7.743612200663799072e+00 2.675874157463816516e+01 1.735262177945984874e+01 9.246721453805363922e+01 3.888540319660793187e+01 5.996352991426924461e+01 6.111858844757080078e+00 6.111470329024637493e+00
2.240894989288376937e+00 4.595660686492919922e+00 2.112009714537657601e+01 5.021610353017755379e+00 1.029839300483156705e+01 4.732791986635812265e+01 2.307761728224953046e+01 2.175030607033092735e+02 5.171451693250782000e+01 1.060568984819637564e+02 3.784945011138916016e+00 3.783955272798769087e+00
2.240894989288376937e+00 4.412196636199951172e+00 1.946747915649416427e+01 5.021610353017755379e+00 9.887269333815503103e+00 4.362457649586369257e+01 2.215633230789179109e+01 1.924802096706972350e+02 4.965001404976288768e+01 9.775809487940846054e+01 4.166838169097900391e+00 4.166503721986517306e+00
2.240894989288376937e+00 3.782726526260375977e+00 1.430901997247389090e+01 5.021610353017755379e+00 8.476692918545104760e+00 3.206501115794404910e+01 1.899537868690399378e+01 1.212931682719898987e+02 4.256664891911838566e+01 7.185432283531272901e+01 5.451685905456542969e+00 5.451793505957065022e+00
2.240894989288376937e+00 4.545514583587646484e+00 2.066170282960797522e+01 5.021610353017755379e+00 1.018602085409879976e+01 4.630070634103399385e+01 2.282580309273691554e+01 2.104605359035790286e+02 5.115022777699729062e+01 1.037550208401356571e+02 3.889095306396484375e+00 3.888992525759412455e+00
2.240894989288376937e+00 4.694838047027587891e+00 2.204150428781781557e+01 5.021610353017755379e+00 1.052063905510455122e+01 4.939269651494921476e+01 2.357564734269539386e+01 2.318907108436705471e+02 5.283054999947594155e+01 1.106838461277911847e+02 3.576648473739624023e+00 3.575064361583942585e+00
2.240894989288376937e+00 5.081896305084228516e+00 2.582567005562873419e+01 5.021610353017755379e+00 1.138799596614636478e+01 5.787261462267331069e+01 2.551930309857364065e+01 2.941026264165270163e+02 5.718607844372500892e+01 1.296864521249658821e+02 2.743505477905273438e+00 2.742824738133044615e+00
2.240894989288376937e+00 5.191724300384521484e+00 2.695400121120314907e+01 5.021610353017755379e+00 1.163410897049837800e+01 6.040108625545798304e+01 2.607081649682477575e+01 3.135857872820827197e+02 5.842196205439138623e+01 1.353524915374308648e+02 2.500515460968017578e+00 2.500982856385419062e+00
2.240894989288376937e+00 4.578783035278320312e+00 2.096525408415254788e+01 5.021610353017755379e+00 1.026057196079381306e+01 4.698093282633512757e+01 2.299286429417567490e+01 2.151154982067736228e+02 5.152459438620589793e+01 1.052793369626282072e+02 3.819661617279052734e+00 3.819349712285032172e+00
2.240894989288376937e+00 5.018306732177734375e+00 2.518340245822037105e+01 5.021610353017755379e+00 1.124549841084921376e+01 5.643336038185862691e+01 2.519998104092240965e+01 2.831999123236933542e+02 5.647051124476512030e+01 1.264612345084122040e+02 2.882358789443969727e+00 2.881615158630233431e+00
2.240894989288376937e+00 4.411930084228515625e+00 1.946512706812063698e+01 5.021610353017755379e+00 9.886672018838327247e+00 4.361930571281308744e+01 2.215499378775241013e+01 1.924453271275208124e+02 4.964701456668949220e+01 9.774628360808073069e+01 4.166838169097900391e+00 4.167056117741430477e+00
2.240894989288376937e+00 3.800468444824218750e+00 1.444356040010461584e+01 5.021610353017755379e+00 8.516450694955182144e+00 3.236650212807845861e+01 1.908447168884658396e+01 1.230078700070980915e+02 4.276629698075219466e+01 7.252993243960261793e+01 5.416950225830078125e+00 5.415942366126676788e+00
