0.399682051661  0.195446886497
0.583297217563  0.360778079444
0.817364332649  0.541149628121
1.01464000513  0.689790476709
1.22694437264  0.795030210923
1.43873566949  0.910286483892
1.66512810247  0.990488758116
1.86950125255  1.00056748726
2.07515707931  0.985604869507
2.28166802384  0.9539480205
2.6963146367  0.858915283093
3.08415330707  0.78724669565
4.14291738979  0.617284262529
5.18468600658  0.529119675677
6.22628359981  0.444293935077
7.22920849132  0.364464803158
8.28241430845  0.303014873219
9.32264371323  0.244899902633
11.4013922872  0.162058423979
11.3680046454  0.167961094578
15.5014154025  0.0821042316905
19.674457429  0.0420156783044
23.7660593743  0.0188647746244
