0.000 0.516 2.022 3.628 4.591 4.939 5.000 5.000 5.000 5.000 5.000 5.000 4.951 4.639 3.737 2.166 0.610 0.006 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.106 1.213 3.022 4.377 4.917 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.934 4.451 3.163 1.354 0.149 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.469 2.143 3.923 4.824 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.859 4.034 2.308 0.567 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
1.140 3.141 4.570 4.989 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.996 4.637 3.298 1.291 0.090 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.058
2.054 4.017 4.909 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.933 4.138 2.234 0.426 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.337
3.054 4.627 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.698 3.229 1.071 0.027 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.010 0.922
3.948 4.930 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.954 4.085 1.970 0.241 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.021 0.073 0.095 0.068 0.015 0.000 0.172 1.781
4.586 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.667 2.970 0.749 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.056 0.216 0.381 0.441 0.365 0.193 0.042 0.615 2.776
4.915 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.944 3.880 1.550 0.084 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.060 0.332 0.703 0.997 1.095 0.971 0.658 0.339 1.401 3.718
5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.544 2.528 0.411 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.029 0.342 0.913 1.486 1.877 1.999 1.843 1.423 1.151 2.601 4.452
5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.899 3.501 1.047 0.005 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.246 0.931 1.769 2.457 2.875 2.999 2.840 2.386 2.550 4.137 5.042
5.069 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.288 1.939 0.145 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.104 0.759 1.792 2.763 3.437 3.802 3.904 3.773 3.465 4.385 5.805 5.643
5.368 5.001 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.779 2.939 0.558 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.009 0.462 1.563 2.788 3.707 4.241 4.494 4.559 4.475 4.630 6.335 7.350 6.409
5.976 5.111 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.978 3.855 1.277 0.016 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.168 1.130 2.543 3.728 4.431 4.754 4.878 4.904 4.873 5.817 8.038 8.563 7.371
6.849 5.479 5.001 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.528 2.219 0.200 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.011 0.606 2.042 3.514 4.446 4.850 4.971 4.998 5.000 5.130 6.955 9.226 9.364 8.357
7.847 6.156 5.113 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.892 3.214 0.671 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.178 1.348 3.042 4.297 4.857 4.994 5.000 5.000 5.000 5.529 7.992 9.826 9.818 9.182
8.778 7.074 5.484 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.074 1.441 0.027 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.003 0.628 2.301 3.938 4.784 4.995 5.000 5.000 5.000 5.008 6.234 8.898 9.992 9.988 9.722
9.479 8.073 6.164 5.077 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.661 2.407 0.239 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.132 1.380 3.292 4.580 4.979 5.000 5.000 5.000 5.000 5.161 7.167 9.555 10.000 10.000 9.962
9.871 8.963 7.084 5.390 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.941 3.390 0.746 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.529 2.337 4.133 4.912 5.000 5.000 5.000 5.000 5.000 5.592 8.165 9.903 10.000 10.000 10.000
9.998 9.595 8.083 6.013 5.026 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.207 1.546 0.034 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.064 1.234 3.326 4.695 5.000 5.000 5.000 5.000 5.000 5.012 6.328 9.035 10.000 10.000 10.000 10.000
10.000 9.918 8.971 6.896 5.237 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.736 2.523 0.265 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.356 2.167 4.159 4.953 5.000 5.000 5.000 5.000 5.000 5.181 7.278 9.638 10.000 10.000 10.000 10.000
10.000 10.000 9.600 7.895 5.742 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.966 3.497 0.795 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.009 0.955 3.164 4.709 5.000 5.000 5.000 5.000 5.000 5.000 5.634 8.270 9.934 10.000 10.000 10.000 10.000
10.000 10.000 9.920 8.819 6.541 5.092 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.285 1.612 0.041 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.167 1.823 4.035 4.958 5.000 5.000 5.000 5.000 5.000 5.016 6.389 9.117 10.000 10.000 10.000 10.000 10.000
10.000 10.000 10.000 9.505 7.518 5.433 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.777 2.596 0.287 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.604 2.819 4.638 5.000 5.000 5.000 5.000 5.000 5.000 5.199 7.347 9.685 10.000 10.000 10.000 10.000 10.000
10.000 10.000 10.000 9.883 8.492 6.082 5.010 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.978 3.561 0.834 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.041 1.345 3.755 4.934 5.000 5.000 5.000 5.000 5.000 5.000 5.669 8.335 9.950 10.000 10.000 10.000 10.000 10.000
10.000 10.000 10.000 9.999 9.281 6.984 5.171 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.331 1.665 0.050 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.285 2.297 4.463 5.000 5.000 5.000 5.000 5.000 5.000 5.022 6.439 9.166 10.000 10.000 10.000 10.000 10.000 10.000
10.000 10.000 10.000 10.000 9.776 7.984 5.613 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.801 2.653 0.315 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.831 3.288 4.865 5.000 5.000 5.000 5.000 5.000 5.000 5.223 7.404 9.713 10.000 10.000 10.000 10.000 10.000 10.000
10.000 10.000 10.000 10.000 9.977 8.891 6.357 5.028 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.984 3.611 0.883 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.075 1.661 4.131 4.997 5.000 5.000 5.000 5.000 5.000 5.000 5.715 8.388 9.959 10.000 10.000 10.000 10.000 10.000 10.000
10.000 10.000 10.000 10.000 10.000 9.551 7.312 5.244 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.366 1.730 0.066 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.385 2.648 4.693 5.000 5.000 5.000 5.000 5.000 5.000 5.034 6.503 9.205 10.000 10.000 10.000 10.000 10.000 10.000 10.000
10.000 10.000 10.000 10.000 10.000 9.901 8.302 5.755 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.819 2.722 0.362 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 1.003 3.608 4.952 5.000 5.000 5.000 5.000 5.000 5.000 5.264 7.477 9.735 10.000 10.000 10.000 10.000 10.000 10.000 10.000
10.000 10.000 10.000 10.000 10.000 10.000 9.141 6.558 5.044 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.988 3.672 0.965 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.101 1.884 4.363 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.793 8.454 9.966 10.000 10.000 10.000 10.000 10.000 10.000 10.000
10.000 10.000 10.000 10.000 10.000 10.000 9.699 7.537 5.297 5.000 5.000 5.025 5.077 5.095 5.064 5.011 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.408 1.835 0.097 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.455 2.883 4.817 5.000 5.000 5.000 5.000 5.000 5.000 5.059 6.610 9.254 10.000 10.000 10.000 10.000 10.000 10.000 10.000 10.000
10.000 10.000 10.000 10.000 10.000 10.000 9.954 8.509 5.853 5.000 5.066 5.232 5.391 5.440 5.354 5.178 5.033 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.839 2.833 0.445 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.001 1.118 3.808 4.988 5.000 5.000 5.000 5.000 5.000 5.000 5.339 7.593 9.761 10.000 10.000 10.000 10.000 10.000 10.000 10.000 10.000
10.000 10.000 10.000 10.000 10.000 10.000 10.000 9.294 6.689 5.130 5.361 5.732 6.013 6.093 5.951 5.627 5.261 5.030 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.992 3.766 1.102 0.008 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.120 2.028 4.498 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.926 8.559 9.973 10.000 10.000 10.000 10.000 10.000 10.000 10.000 10.000
10.000 10.000 10.000 10.000 10.000 10.000 10.000 9.782 7.721 5.715 5.963 6.527 6.897 6.997 6.818 6.379 5.787 5.250 5.006 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.471 2.008 0.162 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.502 3.028 4.880 5.000 5.000 5.000 5.000 5.000 5.000 5.108 6.786 9.329 10.000 10.000 10.000 10.000 10.000 10.000 10.000 10.000 10.000
10.000 10.000 10.000 10.000 10.000 10.000 10.000 9.982 8.922 6.913 6.833 7.503 7.896 7.997 7.815 7.336 6.602 5.766 5.154 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.868 3.008 0.594 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.003 1.191 3.927 4.999 5.000 5.000 5.000 5.000 5.000 5.000 5.472 7.781 9.800 10.000 10.000 10.000 10.000 10.000 10.000 10.000 10.000 10.000
10.000 10.000 10.000 10.000 10.000 10.000 10.000 10.133 10.218 8.649 7.895 8.478 8.819 8.902 8.751 8.325 7.585 6.573 5.578 5.049 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.997 3.911 1.331 0.045 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.134 2.117 4.573 5.000 5.000 5.000 5.000 5.000 5.000 5.022 6.145 8.723 9.984 10.000 10.000 10.000 10.000 10.000 10.000 10.000 10.000 10.000
10.000 10.000 10.000 10.000 10.000 10.000 10.020 10.532 11.494 10.642 9.122 9.271 9.505 9.558 9.461 9.158 8.552 7.554 6.307 5.310 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.563 2.281 0.299 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.534 3.115 4.910 5.000 5.000 5.000 5.000 5.000 5.000 5.221 7.061 9.442 10.000 10.000 10.000 10.000 10.000 10.000 10.000 10.000 10.000 10.000
10.000 10.000 10.000 10.000 10.000 10.000 10.215 11.238 12.645 12.512 10.427 9.770 9.883 9.904 9.863 9.709 9.324 8.524 7.254 5.875 5.081 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.906 3.273 0.857 0.005 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.006 1.241 3.996 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.712 8.061 9.855 10.000 10.000 10.000 10.000 10.000 10.000 10.000 10.000 10.000 10.000
10.000 10.000 10.000 10.000 10.000 10.025 10.701 12.172 13.614 13.928 11.694 10.050 9.999 10.000 9.996 9.957 9.798 9.304 8.247 6.719 5.404 5.000 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.119 1.695 0.147 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.149 2.176 4.615 5.000 5.000 5.000 5.000 5.000 5.000 5.101 6.499 8.953 9.995 10.000 10.000 10.000 10.000 10.000 10.000 10.000 10.000 10.000 10.000
10.000 10.000 10.000 10.000 10.000 10.234 11.483 13.169 14.368 14.729 12.821 10.385 10.000 10.000 10.000 10.000 9.983 9.788 9.099 7.711 6.034 5.080 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.687 2.685 0.561 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.568 3.173 4.925 5.000 5.000 5.000 5.000 5.000 5.000 5.456 7.472 9.589 10.000 10.000 10.000 10.000 10.000 10.000 10.000 10.000 10.000 10.000 10.000
10.000 10.000 10.000 10.000 10.012 10.736 12.454 14.039 14.820 14.993 13.759 11.004 10.000 10.000 10.000 10.000 10.000 9.980 9.675 8.662 6.924 5.400 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.950 3.640 1.282 0.085 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.010 1.291 4.042 5.000 5.000 5.000 5.000 5.000 5.000 5.056 6.120 8.450 9.916 10.000 10.000 10.000 10.000 10.000 10.000 10.000 10.000 10.000 10.000 10.000
10.000 10.000 10.000 10.000 10.183 11.532 13.434 14.640 14.988 15.000 14.466 11.885 10.090 10.000 10.000 10.000 10.000 10.000 9.946 9.401 7.923 6.029 5.048 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.385 2.224 0.414 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.173 2.235 4.642 5.000 5.000 5.000 5.000 5.000 5.000 5.333 7.030 9.251 10.000 10.000 10.000 10.000 10.000 10.000 10.000 10.000 10.000 10.000 10.000 10.000
10.000 10.000 10.000 10.000 10.637 12.509 14.239 14.934 15.000 15.000 14.866 12.883 10.427 10.000 10.000 10.000 10.000 10.000 10.000 9.836 8.842 6.917 5.309 5.000 5.000 5.000 5.000 5.000 5.000 5.000 4.828 3.219 1.052 0.070 0.000 0.000 0.000 0.000 0.000 0.000 0.618 3.229 4.935 5.000 5.000 5.000 5.000 5.000 5.046 5.915 8.030 9.759 10.000 10.000 10.000 10.000 10.000 10.000 10.000 10.000 10.000 10.000 10.000 10.000
