0.000 0.390 0.909 0.957 0.634 0.286 0.083 0.012 0.000 0.000 0.009 0.073 0.263 0.602 0.939 0.933 0.441 0.006 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.106 0.697 1.000 0.749 0.326 0.061 0.000 0.000 0.000 0.000 0.000 0.000 0.049 0.295 0.714 0.997 0.744 0.144 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.362 0.930 0.900 0.447 0.083 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.066 0.408 0.871 0.954 0.418 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.671 0.998 0.648 0.165 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.137 0.603 0.991 0.723 0.090 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.058
0.915 0.876 0.339 0.011 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.004 0.296 0.840 0.944 0.336 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.279
1.000 0.610 0.091 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.067 0.559 0.994 0.645 0.027 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.010 0.585
0.894 0.303 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.256 0.856 0.899 0.213 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.021 0.073 0.095 0.068 0.015 0.000 0.162 0.859
0.638 0.070 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.046 0.582 1.000 0.509 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.056 0.196 0.308 0.345 0.298 0.178 0.042 0.443 0.995
0.329 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.277 0.910 0.801 0.084 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.060 0.276 0.487 0.616 0.654 0.605 0.465 0.297 0.787 0.942
0.085 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.056 0.664 0.978 0.327 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.029 0.283 0.581 0.783 0.880 0.904 0.872 0.765 0.812 1.199 0.734
0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.355 0.973 0.636 0.005 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.217 0.589 0.856 0.971 0.998 1.000 0.997 0.963 1.400 1.536 0.590
0.069 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.101 0.787 0.893 0.140 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.104 0.513 0.861 0.994 0.979 0.927 0.905 0.932 1.079 1.834 1.668 0.601
0.300 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.491 1.000 0.413 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.009 0.359 0.804 0.995 0.944 0.804 0.692 0.655 0.702 1.165 1.950 1.545 0.766
0.607 0.110 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.199 0.916 0.719 0.016 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.159 0.667 0.979 0.940 0.724 0.513 0.384 0.346 0.398 1.187 1.703 1.213 0.962
0.874 0.368 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.022 0.673 0.941 0.183 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.011 0.439 0.912 0.971 0.717 0.419 0.217 0.120 0.096 0.257 1.138 1.188 0.801 0.986
0.998 0.677 0.112 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.364 0.995 0.471 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.167 0.742 1.000 0.783 0.411 0.144 0.029 0.002 0.000 0.400 1.037 0.600 0.454 0.825
0.931 0.918 0.371 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.107 0.860 0.770 0.027 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.003 0.450 0.953 0.896 0.487 0.139 0.006 0.000 0.000 0.008 0.704 0.906 0.166 0.170 0.540
0.700 0.999 0.680 0.077 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.587 0.966 0.212 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.129 0.752 0.991 0.641 0.196 0.005 0.000 0.000 0.000 0.153 0.934 0.657 0.008 0.012 0.239
0.393 0.890 0.920 0.314 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.281 0.984 0.507 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.397 0.958 0.841 0.333 0.021 0.000 0.000 0.000 0.000 0.431 0.997 0.348 0.000 0.000 0.038
0.126 0.632 0.999 0.622 0.026 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.059 0.817 0.800 0.034 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.064 0.704 0.989 0.561 0.088 0.000 0.000 0.000 0.000 0.012 0.736 0.871 0.097 0.000 0.000 0.000
0.002 0.323 0.888 0.884 0.211 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.529 0.978 0.231 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.292 0.934 0.833 0.258 0.000 0.000 0.000 0.000 0.000 0.169 0.950 0.603 0.000 0.000 0.000 0.000
0.000 0.082 0.629 0.999 0.505 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.230 0.973 0.530 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.009 0.599 0.997 0.550 0.047 0.000 0.000 0.000 0.000 0.000 0.453 0.992 0.296 0.000 0.000 0.000 0.000
0.000 0.000 0.320 0.923 0.798 0.092 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.034 0.788 0.817 0.041 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.158 0.868 0.871 0.248 0.000 0.000 0.000 0.000 0.000 0.016 0.754 0.847 0.066 0.000 0.000 0.000 0.000
0.000 0.000 0.080 0.686 0.977 0.341 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.493 0.984 0.246 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.437 0.997 0.603 0.042 0.000 0.000 0.000 0.000 0.000 0.183 0.959 0.569 0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.378 0.974 0.650 0.010 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.200 0.966 0.547 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.041 0.741 0.936 0.296 0.000 0.000 0.000 0.000 0.000 0.000 0.470 0.988 0.264 0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.116 0.789 0.901 0.161 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.022 0.769 0.831 0.050 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.244 0.952 0.708 0.066 0.000 0.000 0.000 0.000 0.000 0.022 0.769 0.831 0.050 0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.001 0.495 1.000 0.442 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.470 0.988 0.264 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.546 0.991 0.401 0.000 0.000 0.000 0.000 0.000 0.000 0.200 0.966 0.547 0.000 0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.202 0.908 0.745 0.028 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.183 0.959 0.569 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.075 0.830 0.842 0.132 0.000 0.000 0.000 0.000 0.000 0.000 0.493 0.984 0.246 0.000 0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.023 0.659 0.954 0.215 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.016 0.754 0.847 0.066 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.310 0.988 0.563 0.003 0.000 0.000 0.000 0.000 0.000 0.034 0.788 0.817 0.041 0.000 0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000 0.350 0.990 0.511 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.453 0.992 0.296 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.618 0.959 0.259 0.000 0.000 0.000 0.000 0.000 0.000 0.230 0.973 0.530 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000 0.099 0.839 0.803 0.044 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.169 0.950 0.603 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.101 0.881 0.756 0.048 0.000 0.000 0.000 0.000 0.000 0.000 0.529 0.978 0.231 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000 0.000 0.558 0.979 0.253 0.000 0.000 0.025 0.077 0.095 0.064 0.011 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.012 0.736 0.871 0.097 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.354 0.999 0.454 0.000 0.000 0.000 0.000 0.000 0.000 0.059 0.817 0.800 0.034 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000 0.000 0.255 0.972 0.555 0.000 0.066 0.207 0.314 0.345 0.290 0.167 0.033 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.431 0.997 0.348 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.001 0.663 0.925 0.170 0.000 0.000 0.000 0.000 0.000 0.000 0.281 0.984 0.507 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000 0.000 0.046 0.785 0.837 0.130 0.295 0.501 0.622 0.654 0.597 0.449 0.228 0.030 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.153 0.934 0.657 0.008 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.119 0.910 0.690 0.012 0.000 0.000 0.000 0.000 0.000 0.000 0.587 0.966 0.212 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.489 1.031 0.585 0.602 0.795 0.884 0.904 0.867 0.751 0.526 0.220 0.006 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.008 0.704 0.906 0.154 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.381 1.000 0.382 0.000 0.000 0.000 0.000 0.000 0.000 0.107 0.860 0.770 0.027 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.200 1.202 1.198 0.870 0.976 0.999 1.000 0.996 0.957 0.815 0.517 0.148 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.397 1.000 0.432 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.003 0.690 0.899 0.119 0.000 0.000 0.000 0.000 0.000 0.000 0.364 0.995 0.471 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.151 1.295 1.736 1.062 0.975 0.923 0.905 0.936 0.989 0.983 0.807 0.424 0.049 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.129 0.903 0.737 0.045 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.131 0.925 0.646 0.001 0.000 0.000 0.000 0.000 0.000 0.022 0.673 0.941 0.183 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000 0.000 0.020 0.399 1.276 1.993 1.227 0.793 0.686 0.655 0.710 0.833 0.967 0.980 0.729 0.261 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.003 0.652 0.950 0.254 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.400 0.999 0.337 0.000 0.000 0.000 0.000 0.000 0.000 0.199 0.916 0.719 0.016 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000 0.000 0.195 0.706 1.151 1.870 1.305 0.499 0.378 0.346 0.403 0.551 0.772 0.970 0.946 0.565 0.081 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.343 0.992 0.557 0.005 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.006 0.707 0.881 0.090 0.000 0.000 0.000 0.000 0.000 0.000 0.491 1.000 0.413 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000 0.025 0.486 0.934 0.969 1.415 1.267 0.280 0.116 0.096 0.133 0.249 0.474 0.780 0.994 0.844 0.322 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.094 0.846 0.838 0.141 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.144 0.935 0.619 0.000 0.000 0.000 0.000 0.000 0.000 0.101 0.787 0.893 0.140 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000 0.208 0.782 0.997 0.754 0.802 1.126 0.335 0.001 0.000 0.004 0.043 0.185 0.483 0.852 0.992 0.631 0.080 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.568 0.990 0.415 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.418 0.997 0.310 0.000 0.000 0.000 0.000 0.000 0.000 0.355 0.973 0.636 0.005 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.012 0.503 0.971 0.870 0.452 0.264 0.938 0.619 0.000 0.000 0.000 0.000 0.017 0.193 0.576 0.951 0.889 0.320 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.263 0.955 0.721 0.085 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.010 0.724 0.869 0.075 0.000 0.000 0.000 0.000 0.000 0.056 0.664 0.978 0.327 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.170 0.796 0.980 0.601 0.169 0.007 0.707 0.881 0.090 0.000 0.000 0.000 0.000 0.020 0.271 0.739 0.999 0.629 0.048 0.000 0.000 0.000 0.000 0.000 0.000 0.050 0.746 0.942 0.329 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.163 0.944 0.600 0.000 0.000 0.000 0.000 0.000 0.000 0.277 0.910 0.801 0.084 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.454 0.976 0.805 0.294 0.012 0.000 0.400 0.999 0.337 0.000 0.000 0.000 0.000 0.000 0.054 0.435 0.919 0.888 0.260 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.443 0.995 0.638 0.070 0.000 0.000 0.000 0.000 0.000 0.000 0.445 0.994 0.293 0.000 0.000 0.000 0.000 0.000 0.046 0.582 1.000 0.509 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
